c1, c2, result
17, 33, 19
17, 33, 20
17, 33, 21
17, 33, 22
17, 33, 23
17, 33, 24
17, 33, 25
17, 33, 26
17, 35, 8
17, 35, 9
17, 35, 10
17, 35, 11
17, 35, 12
17, 35, 13
17, 35, 14
17, 35, 15
17, 35, 16
17, 35, 25
17, 35, 26
17, 35, 27
17, 35, 28
17, 35, 29
17, 35, 30
17, 35, 31
17, 35, 32
17, 35, 33
17, 35, 34
17, 36, 1
17, 36, 3
17, 36, 5
17, 36, 7
17, 36, 9
17, 36, 11
17, 36, 13
17, 36, 15
17, 36, 16
17, 36, 18
17, 36, 20
17, 36, 22
17, 36, 24
17, 36, 26
17, 36, 28
17, 36, 30
17, 36, 32
17, 36, 34
17, 36, 35
17, 37, 2
17, 37, 5
17, 37, 7
17, 37, 8
17, 37, 10
17, 37, 11
17, 37, 13
17, 37, 14
17, 37, 16
17, 37, 19
17, 37, 22
17, 37, 25
17, 37, 27
17, 37, 28
17, 37, 30
17, 37, 31
17, 37, 33
17, 37, 34
17, 37, 36
17, 38, 1
17, 38, 2
17, 38, 5
17, 38, 6
17, 38, 9
17, 38, 10
17, 38, 13
17, 38, 14
17, 38, 18
17, 38, 19
17, 38, 22
17, 38, 23
17, 38, 26
17, 38, 27
17, 38, 30
17, 38, 31
17, 38, 34
17, 38, 35
17, 38, 36
17, 39, 2
17, 39, 4
17, 39, 7
17, 39, 9
17, 39, 11
17, 39, 12
17, 39, 14
17, 39, 16
17, 39, 19
17, 39, 21
17, 39, 24
17, 39, 26
17, 39, 28
17, 39, 29
17, 39, 31
17, 39, 33
17, 39, 34
17, 39, 36
17, 39, 38
17, 40, 3
17, 40, 4
17, 40, 5
17, 40, 9
17, 40, 10
17, 40, 11
17, 40, 15
17, 40, 16
17, 40, 20
17, 40, 21
17, 40, 22
17, 40, 26
17, 40, 27
17, 40, 28
17, 40, 32
17, 40, 33
17, 40, 34
17, 40, 38
17, 40, 39
17, 41, 2
17, 41, 3
17, 41, 6
17, 41, 9
17, 41, 10
17, 41, 12
17, 41, 13
17, 41, 16
17, 41, 19
17, 41, 20
17, 41, 23
17, 41, 26
17, 41, 27
17, 41, 30
17, 41, 33
17, 41, 34
17, 41, 36
17, 41, 37
17, 41, 40
17, 42, 1
17, 42, 2
17, 42, 3
17, 42, 4
17, 42, 9
17, 42, 10
17, 42, 11
17, 42, 12
17, 42, 18
17, 42, 19
17, 42, 20
17, 42, 26
17, 42, 27
17, 42, 28
17, 42, 29
17, 42, 34
17, 42, 35
17, 42, 36
17, 42, 37
17, 43, 5
17, 43, 6
17, 43, 7
17, 43, 8
17, 43, 14
17, 43, 15
17, 43, 16
17, 43, 22
17, 43, 23
17, 43, 24
17, 43, 25
17, 43, 31
17, 43, 32
17, 43, 33
17, 43, 34
17, 43, 39
17, 43, 40
17, 43, 41
17, 43, 42
17, 44, 1
17, 44, 4
17, 44, 7
17, 44, 8
17, 44, 11
17, 44, 14
17, 44, 15
17, 44, 18
17, 44, 21
17, 44, 24
17, 44, 25
17, 44, 28
17, 44, 31
17, 44, 32
17, 44, 34
17, 44, 35
17, 44, 38
17, 44, 41
17, 44, 42
17, 45, 1
17, 45, 2
17, 45, 6
17, 45, 7
17, 45, 8
17, 45, 12
17, 45, 13
17, 45, 18
17, 45, 19
17, 45, 23
17, 45, 24
17, 45, 25
17, 45, 29
17, 45, 30
17, 45, 34
17, 45, 35
17, 45, 36
17, 45, 40
17, 45, 41
17, 46, 1
17, 46, 3
17, 46, 5
17, 46, 8
17, 46, 10
17, 46, 13
17, 46, 15
17, 46, 18
17, 46, 20
17, 46, 22
17, 46, 25
17, 46, 27
17, 46, 30
17, 46, 32
17, 46, 34
17, 46, 37
17, 46, 39
17, 46, 42
17, 46, 44
17, 47, 3
17, 47, 4
17, 47, 7
17, 47, 8
17, 47, 11
17, 47, 12
17, 47, 16
17, 47, 20
17, 47, 21
17, 47, 24
17, 47, 25
17, 47, 29
17, 47, 33
17, 47, 34
17, 47, 37
17, 47, 38
17, 47, 41
17, 47, 42
17, 47, 46
17, 48, 1
17, 48, 3
17, 48, 4
17, 48, 6
17, 48, 9
17, 48, 12
17, 48, 15
17, 48, 18
17, 48, 20
17, 48, 23
17, 48, 26
17, 48, 29
17, 48, 32
17, 48, 34
17, 48, 35
17, 48, 37
17, 48, 40
17, 48, 43
17, 48, 46
17, 49, 2
17, 49, 4
17, 49, 6
17, 49, 8
17, 49, 10
17, 49, 12
17, 49, 19
17, 49, 21
17, 49, 23
17, 49, 25
17, 49, 27
17, 49, 29
17, 49, 34
17, 49, 36
17, 49, 38
17, 49, 40
17, 49, 42
17, 49, 44
17, 49, 46
17, 50, 1
17, 50, 2
17, 50, 3
17, 50, 4
17, 50, 5
17, 50, 6
17, 50, 18
17, 50, 19
17, 50, 20
17, 50, 21
17, 50, 22
17, 50, 23
17, 50, 34
17, 50, 35
17, 50, 36
17, 50, 37
17, 50, 38
17, 50, 39
17, 50, 40
17, 52, 11
17, 52, 12
17, 52, 13
17, 52, 14
17, 52, 15
17, 52, 16
17, 52, 28
17, 52, 29
17, 52, 30
17, 52, 31
17, 52, 32
17, 52, 33
17, 52, 34
17, 52, 46
17, 52, 47
17, 52, 48
17, 52, 49
17, 52, 50
17, 52, 51
17, 53, 5
17, 53, 7
17, 53, 9
17, 53, 11
17, 53, 13
17, 53, 15
17, 53, 22
17, 53, 24
17, 53, 26
17, 53, 28
17, 53, 30
17, 53, 32
17, 53, 34
17, 53, 41
17, 53, 43
17, 53, 45
17, 53, 47
17, 53, 49
17, 53, 51
17, 54, 2
17, 54, 5
17, 54, 8
17, 54, 11
17, 54, 14
17, 54, 16
17, 54, 19
17, 54, 22
17, 54, 25
17, 54, 28
17, 54, 31
17, 54, 34
17, 54, 36
17, 54, 39
17, 54, 42
17, 54, 45
17, 54, 48
17, 54, 51
17, 54, 53
17, 55, 1
17, 55, 5
17, 55, 9
17, 55, 10
17, 55, 13
17, 55, 14
17, 55, 18
17, 55, 22
17, 55, 26
17, 55, 30
17, 55, 31
17, 55, 34
17, 55, 35
17, 55, 39
17, 55, 43
17, 55, 47
17, 55, 48
17, 55, 51
17, 55, 52
17, 56, 2
17, 56, 4
17, 56, 7
17, 56, 9
17, 56, 12
17, 56, 14
17, 56, 19
17, 56, 24
17, 56, 26
17, 56, 29
17, 56, 31
17, 56, 34
17, 56, 36
17, 56, 41
17, 56, 43
17, 56, 46
17, 56, 48
17, 56, 51
17, 56, 53
17, 57, 4
17, 57, 5
17, 57, 10
17, 57, 11
17, 57, 16
17, 57, 21
17, 57, 22
17, 57, 27
17, 57, 28
17, 57, 33
17, 57, 34
17, 57, 38
17, 57, 39
17, 57, 44
17, 57, 45
17, 57, 50
17, 57, 51
17, 57, 55
17, 57, 56
17, 58, 3
17, 58, 6
17, 58, 10
17, 58, 13
17, 58, 16
17, 58, 20
17, 58, 23
17, 58, 27
17, 58, 30
17, 58, 33
17, 58, 34
17, 58, 37
17, 58, 40
17, 58, 44
17, 58, 47
17, 58, 50
17, 58, 51
17, 58, 54
17, 58, 57
17, 59, 1
17, 59, 2
17, 59, 9
17, 59, 10
17, 59, 11
17, 59, 18
17, 59, 19
17, 59, 26
17, 59, 27
17, 59, 28
17, 59, 34
17, 59, 35
17, 59, 36
17, 59, 43
17, 59, 44
17, 59, 45
17, 59, 51
17, 59, 52
17, 59, 53
17, 60, 6
17, 60, 7
17, 60, 8
17, 60, 15
17, 60, 16
17, 60, 23
17, 60, 24
17, 60, 25
17, 60, 32
17, 60, 33
17, 60, 34
17, 60, 40
17, 60, 41
17, 60, 42
17, 60, 49
17, 60, 50
17, 60, 51
17, 60, 58
17, 60, 59
17, 61, 1
17, 61, 4
17, 61, 7
17, 61, 11
17, 61, 14
17, 61, 18
17, 61, 21
17, 61, 24
17, 61, 28
17, 61, 31
17, 61, 34
17, 61, 35
17, 61, 38
17, 61, 41
17, 61, 45
17, 61, 48
17, 61, 51
17, 61, 55
17, 61, 58
17, 62, 1
17, 62, 6
17, 62, 7
17, 62, 12
17, 62, 13
17, 62, 18
17, 62, 23
17, 62, 24
17, 62, 29
17, 62, 30
17, 62, 34
17, 62, 35
17, 62, 40
17, 62, 41
17, 62, 46
17, 62, 51
17, 62, 52
17, 62, 57
17, 62, 58
17, 63, 3
17, 63, 5
17, 63, 8
17, 63, 10
17, 63, 15
17, 63, 20
17, 63, 22
17, 63, 25
17, 63, 27
17, 63, 32
17, 63, 34
17, 63, 37
17, 63, 39
17, 63, 44
17, 63, 49
17, 63, 51
17, 63, 54
17, 63, 56
17, 63, 61
17, 64, 3
17, 64, 4
17, 64, 8
17, 64, 12
17, 64, 16
17, 64, 20
17, 64, 21
17, 64, 25
17, 64, 29
17, 64, 33
17, 64, 34
17, 64, 38
17, 64, 42
17, 64, 46
17, 64, 50
17, 64, 51
17, 64, 55
17, 64, 59
17, 64, 63
17, 65, 3
17, 65, 6
17, 65, 9
17, 65, 12
17, 65, 15
17, 65, 20
17, 65, 23
17, 65, 26
17, 65, 29
17, 65, 34
17, 65, 37
17, 65, 40
17, 65, 43
17, 65, 46
17, 65, 51
17, 65, 54
17, 65, 57
17, 65, 60
17, 65, 63
17, 66, 2
17, 66, 4
17, 66, 6
17, 66, 8
17, 66, 10
17, 66, 19
17, 66, 21
17, 66, 23
17, 66, 25
17, 66, 34
17, 66, 36
17, 66, 38
17, 66, 40
17, 66, 42
17, 66, 51
17, 66, 53
17, 66, 55
17, 66, 57
17, 66, 59
17, 67, 1
17, 67, 2
17, 67, 3
17, 67, 4
17, 67, 5
17, 67, 18
17, 67, 19
17, 67, 20
17, 67, 21
17, 67, 34
17, 67, 35
17, 67, 36
17, 67, 37
17, 67, 38
17, 67, 51
17, 67, 52
17, 67, 53
17, 67, 54
17, 67, 55
17, 69, 13
17, 69, 14
17, 69, 15
17, 69, 16
17, 69, 30
17, 69, 31
17, 69, 32
17, 69, 33
17, 69, 34
17, 69, 47
17, 69, 48
17, 69, 49
17, 69, 50
17, 69, 51
17, 69, 64
17, 69, 65
17, 69, 66
17, 69, 67
17, 69, 68
17, 70, 9
17, 70, 11
17, 70, 13
17, 70, 15
17, 70, 26
17, 70, 28
17, 70, 30
17, 70, 32
17, 70, 34
17, 70, 43
17, 70, 45
17, 70, 47
17, 70, 49
17, 70, 51
17, 70, 60
17, 70, 62
17, 70, 64
17, 70, 66
17, 70, 68
17, 71, 5
17, 71, 8
17, 71, 11
17, 71, 14
17, 71, 22
17, 71, 25
17, 71, 28
17, 71, 31
17, 71, 34
17, 71, 39
17, 71, 42
17, 71, 45
17, 71, 48
17, 71, 51
17, 71, 56
17, 71, 59
17, 71, 62
17, 71, 65
17, 71, 68
17, 72, 1
17, 72, 5
17, 72, 9
17, 72, 13
17, 72, 18
17, 72, 22
17, 72, 26
17, 72, 30
17, 72, 34
17, 72, 35
17, 72, 39
17, 72, 43
17, 72, 47
17, 72, 51
17, 72, 52
17, 72, 56
17, 72, 60
17, 72, 64
17, 72, 68
17, 73, 2
17, 73, 7
17, 73, 12
17, 73, 14
17, 73, 19
17, 73, 24
17, 73, 29
17, 73, 31
17, 73, 34
17, 73, 36
17, 73, 41
17, 73, 46
17, 73, 48
17, 73, 51
17, 73, 53
17, 73, 58
17, 73, 63
17, 73, 68
17, 73, 70
17, 74, 5
17, 74, 10
17, 74, 11
17, 74, 16
17, 74, 22
17, 74, 27
17, 74, 28
17, 74, 33
17, 74, 34
17, 74, 39
17, 74, 44
17, 74, 45
17, 74, 50
17, 74, 51
17, 74, 56
17, 74, 62
17, 74, 67
17, 74, 68
17, 74, 73
17, 75, 3
17, 75, 6
17, 75, 10
17, 75, 13
17, 75, 20
17, 75, 23
17, 75, 27
17, 75, 30
17, 75, 34
17, 75, 37
17, 75, 40
17, 75, 44
17, 75, 47
17, 75, 51
17, 75, 54
17, 75, 61
17, 75, 64
17, 75, 68
17, 75, 71
17, 76, 1
17, 76, 2
17, 76, 9
17, 76, 10
17, 76, 18
17, 76, 19
17, 76, 26
17, 76, 27
17, 76, 34
17, 76, 35
17, 76, 36
17, 76, 43
17, 76, 44
17, 76, 51
17, 76, 52
17, 76, 60
17, 76, 61
17, 76, 68
17, 76, 69
17, 77, 7
17, 77, 8
17, 77, 15
17, 77, 16
17, 77, 24
17, 77, 25
17, 77, 32
17, 77, 33
17, 77, 34
17, 77, 41
17, 77, 42
17, 77, 50
17, 77, 51
17, 77, 58
17, 77, 59
17, 77, 67
17, 77, 68
17, 77, 75
17, 77, 76
17, 78, 4
17, 78, 7
17, 78, 11
17, 78, 14
17, 78, 21
17, 78, 24
17, 78, 28
17, 78, 31
17, 78, 34
17, 78, 38
17, 78, 41
17, 78, 48
17, 78, 51
17, 78, 55
17, 78, 58
17, 78, 65
17, 78, 68
17, 78, 72
17, 78, 75
17, 79, 1
17, 79, 6
17, 79, 7
17, 79, 12
17, 79, 18
17, 79, 23
17, 79, 24
17, 79, 29
17, 79, 34
17, 79, 35
17, 79, 40
17, 79, 46
17, 79, 51
17, 79, 52
17, 79, 57
17, 79, 63
17, 79, 68
17, 79, 69
17, 79, 74
17, 80, 3
17, 80, 5
17, 80, 10
17, 80, 15
17, 80, 20
17, 80, 22
17, 80, 27
17, 80, 32
17, 80, 34
17, 80, 39
17, 80, 44
17, 80, 49
17, 80, 51
17, 80, 56
17, 80, 61
17, 80, 66
17, 80, 68
17, 80, 73
17, 80, 78
17, 81, 4
17, 81, 8
17, 81, 12
17, 81, 16
17, 81, 21
17, 81, 25
17, 81, 29
17, 81, 34
17, 81, 38
17, 81, 42
17, 81, 46
17, 81, 51
17, 81, 55
17, 81, 59
17, 81, 63
17, 81, 68
17, 81, 72
17, 81, 76
17, 81, 80
17, 82, 3
17, 82, 6
17, 82, 9
17, 82, 12
17, 82, 20
17, 82, 23
17, 82, 26
17, 82, 34
17, 82, 37
17, 82, 40
17, 82, 43
17, 82, 51
17, 82, 54
17, 82, 57
17, 82, 60
17, 82, 68
17, 82, 71
17, 82, 74
17, 82, 77
17, 83, 2
17, 83, 4
17, 83, 6
17, 83, 8
17, 83, 19
17, 83, 21
17, 83, 23
17, 83, 34
17, 83, 36
17, 83, 38
17, 83, 40
17, 83, 51
17, 83, 53
17, 83, 55
17, 83, 57
17, 83, 68
17, 83, 70
17, 83, 72
17, 83, 74
17, 84, 1
17, 84, 2
17, 84, 3
17, 84, 4
17, 84, 18
17, 84, 19
17, 84, 20
17, 84, 34
17, 84, 35
17, 84, 36
17, 84, 37
17, 84, 51
17, 84, 52
17, 84, 53
17, 84, 54
17, 84, 68
17, 84, 69
17, 84, 70
17, 84, 71
17, 86, 14
17, 86, 15
17, 86, 16
17, 86, 31
17, 86, 32
17, 86, 33
17, 86, 34
17, 86, 48
17, 86, 49
17, 86, 50
17, 86, 51
17, 86, 65
17, 86, 66
17, 86, 67
17, 86, 68
17, 86, 82
17, 86, 83
17, 86, 84
17, 86, 85
17, 87, 11
17, 87, 13
17, 87, 15
17, 87, 28
17, 87, 30
17, 87, 32
17, 87, 34
17, 87, 45
17, 87, 47
17, 87, 49
17, 87, 51
17, 87, 62
17, 87, 64
17, 87, 66
17, 87, 68
17, 87, 79
17, 87, 81
17, 87, 83
17, 87, 85
17, 88, 8
17, 88, 11
17, 88, 14
17, 88, 25
17, 88, 28
17, 88, 31
17, 88, 34
17, 88, 42
17, 88, 45
17, 88, 48
17, 88, 51
17, 88, 59
17, 88, 62
17, 88, 65
17, 88, 68
17, 88, 76
17, 88, 79
17, 88, 82
17, 88, 85
17, 89, 5
17, 89, 9
17, 89, 13
17, 89, 22
17, 89, 26
17, 89, 30
17, 89, 34
17, 89, 39
17, 89, 43
17, 89, 47
17, 89, 51
17, 89, 56
17, 89, 60
17, 89, 64
17, 89, 68
17, 89, 73
17, 89, 77
17, 89, 81
17, 89, 85
17, 90, 2
17, 90, 7
17, 90, 12
17, 90, 19
17, 90, 24
17, 90, 29
17, 90, 34
17, 90, 36
17, 90, 41
17, 90, 46
17, 90, 51
17, 90, 53
17, 90, 58
17, 90, 63
17, 90, 68
17, 90, 70
17, 90, 75
17, 90, 80
17, 90, 85
17, 91, 5
17, 91, 11
17, 91, 16
17, 91, 22
17, 91, 28
17, 91, 33
17, 91, 34
17, 91, 39
17, 91, 45
17, 91, 50
17, 91, 51
17, 91, 56
17, 91, 62
17, 91, 67
17, 91, 68
17, 91, 73
17, 91, 79
17, 91, 85
17, 91, 90
17, 92, 3
17, 92, 10
17, 92, 13
17, 92, 20
17, 92, 27
17, 92, 30
17, 92, 34
17, 92, 37
17, 92, 44
17, 92, 47
17, 92, 51
17, 92, 54
17, 92, 61
17, 92, 64
17, 92, 68
17, 92, 71
17, 92, 78
17, 92, 85
17, 92, 88
17, 93, 1
17, 93, 9
17, 93, 10
17, 93, 18
17, 93, 26
17, 93, 27
17, 93, 34
17, 93, 35
17, 93, 43
17, 93, 44
17, 93, 51
17, 93, 52
17, 93, 60
17, 93, 61
17, 93, 68
17, 93, 69
17, 93, 77
17, 93, 85
17, 93, 86
17, 94, 7
17, 94, 8
17, 94, 16
17, 94, 24
17, 94, 25
17, 94, 33
17, 94, 34
17, 94, 41
17, 94, 42
17, 94, 50
17, 94, 51
17, 94, 58
17, 94, 59
17, 94, 67
17, 94, 68
17, 94, 76
17, 94, 84
17, 94, 85
17, 94, 93
17, 95, 4
17, 95, 7
17, 95, 14
17, 95, 21
17, 95, 24
17, 95, 31
17, 95, 34
17, 95, 38
17, 95, 41
17, 95, 48
17, 95, 51
17, 95, 55
17, 95, 58
17, 95, 65
17, 95, 68
17, 95, 75
17, 95, 82
17, 95, 85
17, 95, 92
17, 96, 1
17, 96, 6
17, 96, 12
17, 96, 18
17, 96, 23
17, 96, 29
17, 96, 34
17, 96, 35
17, 96, 40
17, 96, 46
17, 96, 51
17, 96, 52
17, 96, 57
17, 96, 63
17, 96, 68
17, 96, 74
17, 96, 80
17, 96, 85
17, 96, 91
17, 97, 5
17, 97, 10
17, 97, 15
17, 97, 22
17, 97, 27
17, 97, 32
17, 97, 34
17, 97, 39
17, 97, 44
17, 97, 49
17, 97, 51
17, 97, 56
17, 97, 61
17, 97, 68
17, 97, 73
17, 97, 78
17, 97, 85
17, 97, 90
17, 97, 95
17, 98, 4
17, 98, 8
17, 98, 12
17, 98, 21
17, 98, 25
17, 98, 29
17, 98, 34
17, 98, 38
17, 98, 42
17, 98, 46
17, 98, 51
17, 98, 55
17, 98, 59
17, 98, 68
17, 98, 72
17, 98, 76
17, 98, 85
17, 98, 89
17, 98, 93
17, 99, 3
17, 99, 6
17, 99, 9
17, 99, 20
17, 99, 23
17, 99, 26
17, 99, 34
17, 99, 37
17, 99, 40
17, 99, 43
17, 99, 51
17, 99, 54
17, 99, 57
17, 99, 68
17, 99, 71
17, 99, 74
17, 99, 85
17, 99, 88
17, 99, 91
17, 100, 2
17, 100, 4
17, 100, 6
17, 100, 19
17, 100, 21
17, 100, 23
17, 100, 34
17, 100, 36
17, 100, 38
17, 100, 40
17, 100, 51
17, 100, 53
17, 100, 55
17, 100, 68
17, 100, 70
17, 100, 72
17, 100, 85
17, 100, 87
17, 100, 89
18, 1, 0
18, 5, 0
18, 5, 1
18, 5, 2
18, 5, 3
18, 5, 4
18, 7, 0
18, 7, 1
18, 7, 2
18, 7, 3
18, 7, 4
18, 7, 5
18, 7, 6
18, 11, 0
18, 11, 1
18, 11, 2
18, 11, 3
18, 11, 4
18, 11, 5
18, 11, 6
18, 11, 7
18, 11, 8
18, 11, 9
18, 11, 10
18, 13, 0
18, 13, 1
18, 13, 2
18, 13, 3
18, 13, 4
18, 13, 5
18, 13, 6
18, 13, 7
18, 13, 8
18, 13, 9
18, 13, 10
18, 13, 11
18, 13, 12
18, 17, 0
18, 17, 1
18, 17, 2
18, 17, 3
18, 17, 4
18, 17, 5
18, 17, 6
18, 17, 7
18, 17, 8
18, 17, 9
18, 17, 10
18, 17, 11
18, 17, 12
18, 17, 13
18, 17, 14
18, 17, 15
18, 17, 16
18, 19, 0
18, 19, 1
18, 19, 2
18, 19, 3
18, 19, 4
18, 19, 5
18, 19, 6
18, 19, 7
18, 19, 8
18, 19, 9
18, 19, 10
18, 19, 11
18, 19, 12
18, 19, 13
18, 19, 14
18, 19, 15
18, 19, 16
18, 19, 17
18, 19, 18
18, 23, 1
18, 23, 2
18, 23, 3
18, 23, 4
18, 23, 6
18, 23, 7
18, 23, 8
18, 23, 9
18, 23, 11
18, 23, 12
18, 23, 13
18, 23, 14
18, 23, 15
18, 23, 16
18, 23, 17
18, 23, 19
18, 23, 20
18, 23, 21
18, 23, 22
18, 25, 1
18, 25, 2
18, 25, 4
18, 25, 5
18, 25, 6
18, 25, 8
18, 25, 9
18, 25, 10
18, 25, 11
18, 25, 12
18, 25, 13
18, 25, 15
18, 25, 16
18, 25, 17
18, 25, 19
18, 25, 20
18, 25, 22
18, 25, 23
18, 25, 24
18, 29, 2
18, 29, 3
18, 29, 5
18, 29, 6
18, 29, 7
18, 29, 9
18, 29, 10
18, 29, 12
18, 29, 13
18, 29, 14
18, 29, 16
18, 29, 17
18, 29, 20
18, 29, 21
18, 29, 23
18, 29, 24
18, 29, 25
18, 29, 27
18, 29, 28
18, 31, 1
18, 31, 2
18, 31, 4
18, 31, 5
18, 31, 7
18, 31, 9
18, 31, 10
18, 31, 12
18, 31, 14
18, 31, 15
18, 31, 17
18, 31, 19
18, 31, 20
18, 31, 22
18, 31, 23
18, 31, 25
18, 31, 27
18, 31, 28
18, 31, 30
18, 35, 1
18, 35, 2
18, 35, 3
18, 35, 4
18, 35, 5
18, 35, 6
18, 35, 7
18, 35, 8
18, 35, 9
18, 35, 10
18, 35, 19
18, 35, 20
18, 35, 21
18, 35, 22
18, 35, 23
18, 35, 24
18, 35, 25
18, 35, 26
18, 35, 27
18, 37, 9
18, 37, 10
18, 37, 11
18, 37, 12
18, 37, 13
18, 37, 14
18, 37, 15
18, 37, 16
18, 37, 17
18, 37, 27
18, 37, 28
18, 37, 29
18, 37, 30
18, 37, 31
18, 37, 32
18, 37, 33
18, 37, 34
18, 37, 35
18, 37, 36
18, 41, 1
18, 41, 3
18, 41, 6
18, 41, 8
18, 41, 11
18, 41, 13
18, 41, 14
18, 41, 16
18, 41, 19
18, 41, 21
18, 41, 24
18, 41, 26
18, 41, 29
18, 41, 31
18, 41, 32
18, 41, 34
18, 41, 36
18, 41, 37
18, 41, 39
18, 43, 1
18, 43, 4
18, 43, 5
18, 43, 8
18, 43, 11
18, 43, 12
18, 43, 15
18, 43, 16
18, 43, 19
18, 43, 22
18, 43, 23
18, 43, 26
18, 43, 29
18, 43, 30
18, 43, 33
18, 43, 36
18, 43, 37
18, 43, 40
18, 43, 41
18, 47, 3
18, 47, 6
18, 47, 7
18, 47, 10
18, 47, 13
18, 47, 14
18, 47, 17
18, 47, 21
18, 47, 24
18, 47, 25
18, 47, 28
18, 47, 31
18, 47, 32
18, 47, 35
18, 47, 36
18, 47, 39
18, 47, 42
18, 47, 43
18, 47, 46
18, 49, 2
18, 49, 5
18, 49, 7
18, 49, 10
18, 49, 12
18, 49, 15
18, 49, 17
18, 49, 20
18, 49, 23
18, 49, 25
18, 49, 28
18, 49, 30
18, 49, 33
18, 49, 36
18, 49, 38
18, 49, 41
18, 49, 43
18, 49, 46
18, 49, 48
18, 53, 1
18, 53, 2
18, 53, 3
18, 53, 4
18, 53, 5
18, 53, 6
18, 53, 19
18, 53, 20
18, 53, 21
18, 53, 22
18, 53, 23
18, 53, 24
18, 53, 36
18, 53, 37
18, 53, 38
18, 53, 39
18, 53, 40
18, 53, 41
18, 53, 42
18, 55, 12
18, 55, 13
18, 55, 14
18, 55, 15
18, 55, 16
18, 55, 17
18, 55, 30
18, 55, 31
18, 55, 32
18, 55, 33
18, 55, 34
18, 55, 35
18, 55, 36
18, 55, 49
18, 55, 50
18, 55, 51
18, 55, 52
18, 55, 53
18, 55, 54
18, 59, 3
18, 59, 6
18, 59, 8
18, 59, 11
18, 59, 13
18, 59, 16
18, 59, 21
18, 59, 26
18, 59, 29
18, 59, 31
18, 59, 34
18, 59, 36
18, 59, 39
18, 59, 44
18, 59, 47
18, 59, 49
18, 59, 52
18, 59, 54
18, 59, 57
18, 61, 1
18, 61, 4
18, 61, 8
18, 61, 11
18, 61, 15
18, 61, 19
18, 61, 22
18, 61, 26
18, 61, 29
18, 61, 33
18, 61, 36
18, 61, 37
18, 61, 40
18, 61, 44
18, 61, 47
18, 61, 51
18, 61, 54
18, 61, 55
18, 61, 58
18, 65, 3
18, 65, 7
18, 65, 10
18, 65, 14
18, 65, 17
18, 65, 21
18, 65, 25
18, 65, 28
18, 65, 32
18, 65, 35
18, 65, 36
18, 65, 39
18, 65, 43
18, 65, 46
18, 65, 50
18, 65, 54
18, 65, 57
18, 65, 61
18, 65, 64
18, 67, 2
18, 67, 5
18, 67, 7
18, 67, 10
18, 67, 15
18, 67, 20
18, 67, 23
18, 67, 25
18, 67, 28
18, 67, 33
18, 67, 36
18, 67, 38
18, 67, 41
18, 67, 46
18, 67, 51
18, 67, 54
18, 67, 56
18, 67, 59
18, 67, 64
18, 71, 1
18, 71, 2
18, 71, 3
18, 71, 4
18, 71, 5
18, 71, 19
18, 71, 20
18, 71, 21
18, 71, 22
18, 71, 36
18, 71, 37
18, 71, 38
18, 71, 39
18, 71, 40
18, 71, 54
18, 71, 55
18, 71, 56
18, 71, 57
18, 71, 58
18, 73, 14
18, 73, 15
18, 73, 16
18, 73, 17
18, 73, 32
18, 73, 33
18, 73, 34
18, 73, 35
18, 73, 36
18, 73, 50
18, 73, 51
18, 73, 52
18, 73, 53
18, 73, 54
18, 73, 68
18, 73, 69
18, 73, 70
18, 73, 71
18, 73, 72
18, 77, 3
18, 77, 8
18, 77, 13
18, 77, 16
18, 77, 21
18, 77, 26
18, 77, 31
18, 77, 34
18, 77, 36
18, 77, 39
18, 77, 44
18, 77, 49
18, 77, 52
18, 77, 54
18, 77, 57
18, 77, 62
18, 77, 67
18, 77, 72
18, 77, 75
18, 79, 4
18, 79, 8
18, 79, 11
18, 79, 15
18, 79, 22
18, 79, 26
18, 79, 29
18, 79, 33
18, 79, 36
18, 79, 40
18, 79, 44
18, 79, 47
18, 79, 51
18, 79, 54
18, 79, 58
18, 79, 65
18, 79, 69
18, 79, 72
18, 79, 76
18, 83, 3
18, 83, 7
18, 83, 10
18, 83, 14
18, 83, 21
18, 83, 25
18, 83, 28
18, 83, 32
18, 83, 36
18, 83, 39
18, 83, 43
18, 83, 50
18, 83, 54
18, 83, 57
18, 83, 61
18, 83, 68
18, 83, 72
18, 83, 75
18, 83, 79
18, 85, 2
18, 85, 5
18, 85, 10
18, 85, 15
18, 85, 20
18, 85, 23
18, 85, 28
18, 85, 33
18, 85, 36
18, 85, 41
18, 85, 46
18, 85, 51
18, 85, 54
18, 85, 59
18, 85, 64
18, 85, 69
18, 85, 72
18, 85, 77
18, 85, 82
18, 89, 1
18, 89, 2
18, 89, 3
18, 89, 4
18, 89, 19
18, 89, 20
18, 89, 21
18, 89, 36
18, 89, 37
18, 89, 38
18, 89, 39
18, 89, 54
18, 89, 55
18, 89, 56
18, 89, 57
18, 89, 72
18, 89, 73
18, 89, 74
18, 89, 75
18, 91, 15
18, 91, 16
18, 91, 17
18, 91, 33
18, 91, 34
18, 91, 35
18, 91, 36
18, 91, 51
18, 91, 52
18, 91, 53
18, 91, 54
18, 91, 69
18, 91, 70
18, 91, 71
18, 91, 72
18, 91, 87
18, 91, 88
18, 91, 89
18, 91, 90
18, 95, 3
18, 95, 8
18, 95, 13
18, 95, 21
18, 95, 26
18, 95, 31
18, 95, 36
18, 95, 39
18, 95, 44
18, 95, 49
18, 95, 54
18, 95, 57
18, 95, 62
18, 95, 67
18, 95, 72
